crop_name,market_name,state,price_date,min_price_per_kg,max_price_per_kg,modal_price_per_kg
sugarcane,Synthetic Reference Market,All India,2025-12-13,3.36,3.69,3.51
sugarcane,Synthetic Reference Market,All India,2025-12-20,3.19,3.78,3.44
sugarcane,Synthetic Reference Market,All India,2025-12-27,3.25,3.69,3.48
sugarcane,Synthetic Reference Market,All India,2026-01-03,3.11,3.57,3.39
sugarcane,Synthetic Reference Market,All India,2026-01-10,3.11,3.58,3.34
sugarcane,Synthetic Reference Market,All India,2026-01-17,3.19,3.72,3.41
sugarcane,Synthetic Reference Market,All India,2026-01-24,3.16,3.61,3.33
sugarcane,Synthetic Reference Market,All India,2026-01-31,3.11,3.65,3.33
sugarcane,Synthetic Reference Market,All India,2026-02-07,3.13,3.51,3.29
sugarcane,Synthetic Reference Market,All India,2026-02-14,3.12,3.59,3.29
sugarcane,Synthetic Reference Market,All India,2026-02-21,3.11,3.63,3.32
sugarcane,Synthetic Reference Market,All India,2026-02-28,2.84,3.37,3.16
sugarcane,Synthetic Reference Market,All India,2026-03-07,3.15,3.5,3.34
sugarcane,Synthetic Reference Market,All India,2026-03-14,3.07,3.55,3.35
sugarcane,Synthetic Reference Market,All India,2026-03-21,3.0,3.61,3.29
sugarcane,Synthetic Reference Market,All India,2026-03-28,3.04,3.71,3.37
sugarcane,Synthetic Reference Market,All India,2026-04-04,3.12,3.54,3.4
sugarcane,Synthetic Reference Market,All India,2026-04-11,3.21,3.71,3.4
sugarcane,Synthetic Reference Market,All India,2026-04-18,3.19,3.67,3.38
sugarcane,Synthetic Reference Market,All India,2026-04-25,3.25,3.76,3.46
sugarcane,Synthetic Reference Market,All India,2026-05-02,3.16,3.73,3.49
sugarcane,Synthetic Reference Market,All India,2026-05-09,3.22,3.79,3.56
sugarcane,Synthetic Reference Market,All India,2026-05-16,3.24,3.68,3.52
sugarcane,Synthetic Reference Market,All India,2026-05-23,3.39,3.92,3.58
sugarcane,Synthetic Reference Market,All India,2026-05-30,3.2,3.79,3.54
sugarcane,Synthetic Reference Market,All India,2026-06-06,3.48,3.98,3.67
sugarcane,Synthetic Reference Market,All India,2026-06-13,3.32,3.84,3.63
sugarcane,Synthetic Reference Market,All India,2026-06-20,3.52,4.06,3.71
sugarcane,Synthetic Reference Market,All India,2026-06-27,3.51,4.08,3.82
sugarcane,Synthetic Reference Market,All India,2026-07-04,3.48,4.1,3.81
sugarcane,Synthetic Reference Market,All India,2026-07-11,3.55,4.15,3.85
chickpea,Synthetic Reference Market,All India,2023-07-15,52.3,63.02,57.64
chickpea,Synthetic Reference Market,All India,2023-07-22,52.03,59.95,55.64
chickpea,Synthetic Reference Market,All India,2023-07-29,52.87,63.19,58.46
chickpea,Synthetic Reference Market,All India,2023-08-05,56.28,64.52,59.29
chickpea,Synthetic Reference Market,All India,2023-08-12,54.35,62.39,58.24
chickpea,Synthetic Reference Market,All India,2023-08-19,54.51,63.65,59.49
chickpea,Synthetic Reference Market,All India,2023-08-26,54.08,61.8,58.97
chickpea,Synthetic Reference Market,All India,2023-09-02,55.79,62.53,59.04
chickpea,Synthetic Reference Market,All India,2023-09-09,53.6,63.76,59.56
chickpea,Synthetic Reference Market,All India,2023-09-16,56.2,61.51,59.13
chickpea,Synthetic Reference Market,All India,2023-09-23,54.3,64.38,59.36
chickpea,Synthetic Reference Market,All India,2023-09-30,53.96,61.84,58.55
chickpea,Synthetic Reference Market,All India,2023-10-07,55.66,62.0,58.55
chickpea,Synthetic Reference Market,All India,2023-10-14,54.32,64.21,58.66
chickpea,Synthetic Reference Market,All India,2023-10-21,53.73,63.93,58.23
chickpea,Synthetic Reference Market,All India,2023-10-28,53.79,61.52,57.86
chickpea,Synthetic Reference Market,All India,2023-11-04,53.24,61.43,56.77
chickpea,Synthetic Reference Market,All India,2023-11-11,55.02,62.35,57.43
chickpea,Synthetic Reference Market,All India,2023-11-18,54.67,61.81,57.12
chickpea,Synthetic Reference Market,All India,2023-11-25,52.27,59.54,55.2
chickpea,Synthetic Reference Market,All India,2023-12-02,49.55,58.26,54.88
chickpea,Synthetic Reference Market,All India,2023-12-09,50.54,58.27,54.58
chickpea,Synthetic Reference Market,All India,2023-12-16,49.74,57.89,54.51
chickpea,Synthetic Reference Market,All India,2023-12-23,50.3,56.62,53.17
chickpea,Synthetic Reference Market,All India,2023-12-30,50.27,57.78,52.96
chickpea,Synthetic Reference Market,All India,2024-01-06,49.28,58.01,53.09
chickpea,Synthetic Reference Market,All India,2024-01-13,46.89,55.51,51.36
chickpea,Synthetic Reference Market,All India,2024-01-20,46.04,54.71,50.7
chickpea,Synthetic Reference Market,All India,2024-01-27,49.27,55.25,52.18
chickpea,Synthetic Reference Market,All India,2024-02-03,47.55,53.05,50.43
chickpea,Synthetic Reference Market,All India,2024-02-10,49.94,55.38,52.38
chickpea,Synthetic Reference Market,All India,2024-02-17,45.91,54.23,50.64
chickpea,Synthetic Reference Market,All India,2024-02-24,46.62,55.48,50.89
chickpea,Synthetic Reference Market,All India,2024-03-02,47.3,54.15,50.88
chickpea,Synthetic Reference Market,All India,2024-03-09,46.98,54.23,50.42
chickpea,Synthetic Reference Market,All India,2024-03-16,49.16,54.98,51.33
chickpea,Synthetic Reference Market,All India,2024-03-23,48.35,54.42,51.4
chickpea,Synthetic Reference Market,All India,2024-03-30,48.85,57.62,52.45
chickpea,Synthetic Reference Market,All India,2024-04-06,47.95,55.01,52.84
chickpea,Synthetic Reference Market,All India,2024-04-13,48.31,56.22,53.25
chickpea,Synthetic Reference Market,All India,2024-04-20,48.37,56.77,53.68
chickpea,Synthetic Reference Market,All India,2024-04-27,49.6,57.21,53.86
chickpea,Synthetic Reference Market,All India,2024-05-04,49.98,58.74,55.52
chickpea,Synthetic Reference Market,All India,2024-05-11,52.39,57.38,55.1
chickpea,Synthetic Reference Market,All India,2024-05-18,53.09,60.5,55.66
chickpea,Synthetic Reference Market,All India,2024-05-25,51.84,59.37,56.11
chickpea,Synthetic Reference Market,All India,2024-06-01,52.48,61.17,58.05
chickpea,Synthetic Reference Market,All India,2024-06-08,54.35,61.46,57.52
chickpea,Synthetic Reference Market,All India,2024-06-15,51.52,62.58,57.02
chickpea,Synthetic Reference Market,All India,2024-06-22,56.41,61.53,58.9
chickpea,Synthetic Reference Market,All India,2024-06-29,55.01,62.86,59.67
chickpea,Synthetic Reference Market,All India,2024-07-06,56.04,64.98,59.79
chickpea,Synthetic Reference Market,All India,2024-07-13,56.42,63.31,60.36
chickpea,Synthetic Reference Market,All India,2024-07-20,56.74,66.4,61.45
chickpea,Synthetic Reference Market,All India,2024-07-27,57.1,66.15,62.36
chickpea,Synthetic Reference Market,All India,2024-08-03,57.27,67.46,61.7
chickpea,Synthetic Reference Market,All India,2024-08-10,58.93,65.26,62.53
chickpea,Synthetic Reference Market,All India,2024-08-17,56.1,67.81,61.78
chickpea,Synthetic Reference Market,All India,2024-08-24,59.77,67.64,64.14
chickpea,Synthetic Reference Market,All India,2024-08-31,58.06,67.81,64.18
chickpea,Synthetic Reference Market,All India,2024-09-07,59.46,66.93,62.69
chickpea,Synthetic Reference Market,All India,2024-09-14,55.04,64.02,60.97
chickpea,Synthetic Reference Market,All India,2024-09-21,58.99,67.0,63.66
chickpea,Synthetic Reference Market,All India,2024-09-28,59.37,65.21,62.0
chickpea,Synthetic Reference Market,All India,2024-10-05,59.82,68.74,62.51
chickpea,Synthetic Reference Market,All India,2024-10-12,56.08,65.13,60.55
chickpea,Synthetic Reference Market,All India,2024-10-19,55.83,66.5,61.73
chickpea,Synthetic Reference Market,All India,2024-10-26,57.94,64.33,61.29
chickpea,Synthetic Reference Market,All India,2024-11-02,56.2,65.56,60.53
chickpea,Synthetic Reference Market,All India,2024-11-09,56.93,63.58,60.56
chickpea,Synthetic Reference Market,All India,2024-11-16,54.67,63.59,58.54
chickpea,Synthetic Reference Market,All India,2024-11-23,52.9,62.35,58.74
chickpea,Synthetic Reference Market,All India,2024-11-30,55.84,61.58,58.44
chickpea,Synthetic Reference Market,All India,2024-12-07,52.36,62.14,56.96
chickpea,Synthetic Reference Market,All India,2024-12-14,54.57,60.47,57.82
chickpea,Synthetic Reference Market,All India,2024-12-21,52.51,61.04,56.53
chickpea,Synthetic Reference Market,All India,2024-12-28,51.09,59.55,56.32
chickpea,Synthetic Reference Market,All India,2025-01-04,54.27,58.97,56.55
chickpea,Synthetic Reference Market,All India,2025-01-11,52.43,58.89,55.44
chickpea,Synthetic Reference Market,All India,2025-01-18,53.75,61.73,56.27
chickpea,Synthetic Reference Market,All India,2025-01-25,50.88,57.79,54.44
chickpea,Synthetic Reference Market,All India,2025-02-01,50.54,57.45,54.12
chickpea,Synthetic Reference Market,All India,2025-02-08,51.7,58.03,55.04
chickpea,Synthetic Reference Market,All India,2025-02-15,49.62,56.63,54.33
chickpea,Synthetic Reference Market,All India,2025-02-22,48.31,56.25,53.55
chickpea,Synthetic Reference Market,All India,2025-03-01,51.66,58.02,53.98
chickpea,Synthetic Reference Market,All India,2025-03-08,50.84,58.99,54.89
chickpea,Synthetic Reference Market,All India,2025-03-15,51.12,59.16,55.75
chickpea,Synthetic Reference Market,All India,2025-03-22,52.3,60.15,54.84
chickpea,Synthetic Reference Market,All India,2025-03-29,52.0,58.69,54.93
chickpea,Synthetic Reference Market,All India,2025-04-05,52.19,59.06,56.12
chickpea,Synthetic Reference Market,All India,2025-04-12,50.52,59.93,54.92
chickpea,Synthetic Reference Market,All India,2025-04-19,51.65,59.12,56.61
chickpea,Synthetic Reference Market,All India,2025-04-26,52.1,59.87,54.92
chickpea,Synthetic Reference Market,All India,2025-05-03,52.98,62.29,57.59
chickpea,Synthetic Reference Market,All India,2025-05-10,53.23,63.98,58.56
chickpea,Synthetic Reference Market,All India,2025-05-17,55.55,62.97,59.58
chickpea,Synthetic Reference Market,All India,2025-05-24,53.51,64.02,58.96
chickpea,Synthetic Reference Market,All India,2025-05-31,53.94,63.83,59.94
chickpea,Synthetic Reference Market,All India,2025-06-07,57.65,63.38,60.15
chickpea,Synthetic Reference Market,All India,2025-06-14,56.33,64.91,61.34
chickpea,Synthetic Reference Market,All India,2025-06-21,59.0,68.14,62.47
chickpea,Synthetic Reference Market,All India,2025-06-28,57.1,65.3,61.71
chickpea,Synthetic Reference Market,All India,2025-07-05,60.79,67.31,64.05
chickpea,Synthetic Reference Market,All India,2025-07-12,58.07,68.89,62.96
chickpea,Synthetic Reference Market,All India,2025-07-19,59.63,68.83,63.75
chickpea,Synthetic Reference Market,All India,2025-07-26,59.45,70.48,65.71
chickpea,Synthetic Reference Market,All India,2025-08-02,60.98,69.23,64.4
chickpea,Synthetic Reference Market,All India,2025-08-09,62.92,68.53,65.74
chickpea,Synthetic Reference Market,All India,2025-08-16,60.65,71.56,66.09
chickpea,Synthetic Reference Market,All India,2025-08-23,61.14,67.64,64.66
chickpea,Synthetic Reference Market,All India,2025-08-30,62.15,73.86,67.39
chickpea,Synthetic Reference Market,All India,2025-09-06,64.83,73.85,68.27
chickpea,Synthetic Reference Market,All India,2025-09-13,62.72,71.03,65.66
chickpea,Synthetic Reference Market,All India,2025-09-20,63.37,73.3,67.15
chickpea,Synthetic Reference Market,All India,2025-09-27,60.41,70.28,66.26
chickpea,Synthetic Reference Market,All India,2025-10-04,59.74,71.34,64.93
chickpea,Synthetic Reference Market,All India,2025-10-11,61.74,70.25,65.42
chickpea,Synthetic Reference Market,All India,2025-10-18,62.51,69.88,65.33
chickpea,Synthetic Reference Market,All India,2025-10-25,60.16,68.86,63.52
chickpea,Synthetic Reference Market,All India,2025-11-01,58.71,66.24,63.6
chickpea,Synthetic Reference Market,All India,2025-11-08,58.68,67.82,62.28
chickpea,Synthetic Reference Market,All India,2025-11-15,58.43,68.78,62.64
chickpea,Synthetic Reference Market,All India,2025-11-22,58.84,68.11,62.38
chickpea,Synthetic Reference Market,All India,2025-11-29,55.87,66.74,61.35
chickpea,Synthetic Reference Market,All India,2025-12-06,54.19,65.17,59.69
chickpea,Synthetic Reference Market,All India,2025-12-13,56.01,65.2,61.59
chickpea,Synthetic Reference Market,All India,2025-12-20,57.15,66.11,60.77
chickpea,Synthetic Reference Market,All India,2025-12-27,54.41,64.07,59.46
chickpea,Synthetic Reference Market,All India,2026-01-03,57.46,62.66,60.2
chickpea,Synthetic Reference Market,All India,2026-01-10,55.55,61.62,59.07
chickpea,Synthetic Reference Market,All India,2026-01-17,52.5,60.66,57.16
chickpea,Synthetic Reference Market,All India,2026-01-24,54.81,61.99,58.48
chickpea,Synthetic Reference Market,All India,2026-01-31,51.93,62.44,57.44
chickpea,Synthetic Reference Market,All India,2026-02-07,53.98,62.74,58.86
chickpea,Synthetic Reference Market,All India,2026-02-14,51.25,60.28,56.74
chickpea,Synthetic Reference Market,All India,2026-02-21,55.9,63.02,58.44
chickpea,Synthetic Reference Market,All India,2026-02-28,53.21,62.15,58.35
chickpea,Synthetic Reference Market,All India,2026-03-07,55.46,61.39,58.68
chickpea,Synthetic Reference Market,All India,2026-03-14,52.8,62.66,57.02
chickpea,Synthetic Reference Market,All India,2026-03-21,51.76,61.32,57.25
chickpea,Synthetic Reference Market,All India,2026-03-28,54.85,62.87,58.09
chickpea,Synthetic Reference Market,All India,2026-04-04,53.6,61.44,57.92
chickpea,Synthetic Reference Market,All India,2026-04-11,52.83,61.91,57.91
chickpea,Synthetic Reference Market,All India,2026-04-18,54.07,62.4,59.02
chickpea,Synthetic Reference Market,All India,2026-04-25,56.35,62.87,60.19
chickpea,Synthetic Reference Market,All India,2026-05-02,54.86,66.54,60.65
chickpea,Synthetic Reference Market,All India,2026-05-09,56.9,65.5,60.79
chickpea,Synthetic Reference Market,All India,2026-05-16,57.86,65.08,61.63
chickpea,Synthetic Reference Market,All India,2026-05-23,59.45,67.92,63.09
chickpea,Synthetic Reference Market,All India,2026-05-30,57.22,65.78,62.28
chickpea,Synthetic Reference Market,All India,2026-06-06,61.78,67.56,64.57
chickpea,Synthetic Reference Market,All India,2026-06-13,58.8,70.92,64.67
chickpea,Synthetic Reference Market,All India,2026-06-20,59.76,70.45,65.52
chickpea,Synthetic Reference Market,All India,2026-06-27,62.16,71.31,65.98
chickpea,Synthetic Reference Market,All India,2026-07-04,61.84,69.79,66.14
chickpea,Synthetic Reference Market,All India,2026-07-11,61.95,73.35,66.83
soybean,Synthetic Reference Market,All India,2023-07-15,37.11,43.99,40.72
soybean,Synthetic Reference Market,All India,2023-07-22,37.64,41.08,39.27
soybean,Synthetic Reference Market,All India,2023-07-29,35.34,42.34,39.03
soybean,Synthetic Reference Market,All India,2023-08-05,36.77,41.05,38.51
soybean,Synthetic Reference Market,All India,2023-08-12,35.8,39.48,37.95
soybean,Synthetic Reference Market,All India,2023-08-19,34.44,39.64,36.82
soybean,Synthetic Reference Market,All India,2023-08-26,34.64,38.41,36.74
soybean,Synthetic Reference Market,All India,2023-09-02,34.5,41.34,37.84
soybean,Synthetic Reference Market,All India,2023-09-09,33.59,38.67,36.66
soybean,Synthetic Reference Market,All India,2023-09-16,33.08,39.07,36.6
soybean,Synthetic Reference Market,All India,2023-09-23,35.24,39.15,37.47
soybean,Synthetic Reference Market,All India,2023-09-30,36.39,41.46,38.02
soybean,Synthetic Reference Market,All India,2023-10-07,35.78,40.15,37.43
soybean,Synthetic Reference Market,All India,2023-10-14,34.24,40.44,37.55
soybean,Synthetic Reference Market,All India,2023-10-21,35.41,39.69,38.02
soybean,Synthetic Reference Market,All India,2023-10-28,35.32,41.94,38.29
soybean,Synthetic Reference Market,All India,2023-11-04,35.49,41.14,38.74
soybean,Synthetic Reference Market,All India,2023-11-11,38.13,43.18,39.99
soybean,Synthetic Reference Market,All India,2023-11-18,36.25,40.78,38.66
soybean,Synthetic Reference Market,All India,2023-11-25,37.94,42.91,40.26
soybean,Synthetic Reference Market,All India,2023-12-02,39.33,42.94,41.13
soybean,Synthetic Reference Market,All India,2023-12-09,37.8,42.1,39.81
soybean,Synthetic Reference Market,All India,2023-12-16,37.3,43.48,40.63
soybean,Synthetic Reference Market,All India,2023-12-23,37.43,44.32,41.44
soybean,Synthetic Reference Market,All India,2023-12-30,39.19,44.04,41.72
soybean,Synthetic Reference Market,All India,2024-01-06,39.67,45.78,43.62
soybean,Synthetic Reference Market,All India,2024-01-13,41.52,47.31,43.76
soybean,Synthetic Reference Market,All India,2024-01-20,39.91,46.55,44.02
soybean,Synthetic Reference Market,All India,2024-01-27,40.59,46.75,43.61
soybean,Synthetic Reference Market,All India,2024-02-03,40.82,47.01,44.3
soybean,Synthetic Reference Market,All India,2024-02-10,41.94,49.99,45.66
soybean,Synthetic Reference Market,All India,2024-02-17,44.17,48.89,46.14
soybean,Synthetic Reference Market,All India,2024-02-24,44.21,50.5,46.22
soybean,Synthetic Reference Market,All India,2024-03-02,40.78,47.86,45.0
soybean,Synthetic Reference Market,All India,2024-03-09,42.75,51.19,46.9
soybean,Synthetic Reference Market,All India,2024-03-16,46.1,53.44,49.01
soybean,Synthetic Reference Market,All India,2024-03-23,43.94,51.07,47.44
soybean,Synthetic Reference Market,All India,2024-03-30,43.35,51.49,47.65
soybean,Synthetic Reference Market,All India,2024-04-06,43.54,49.89,47.65
soybean,Synthetic Reference Market,All India,2024-04-13,42.41,48.48,46.61
soybean,Synthetic Reference Market,All India,2024-04-20,44.49,50.16,47.79
soybean,Synthetic Reference Market,All India,2024-04-27,43.07,49.54,47.59
soybean,Synthetic Reference Market,All India,2024-05-04,41.93,48.73,46.26
soybean,Synthetic Reference Market,All India,2024-05-11,42.48,49.1,45.62
soybean,Synthetic Reference Market,All India,2024-05-18,41.28,49.62,45.21
soybean,Synthetic Reference Market,All India,2024-05-25,42.53,48.72,45.39
soybean,Synthetic Reference Market,All India,2024-06-01,41.3,47.91,44.29
soybean,Synthetic Reference Market,All India,2024-06-08,41.12,45.84,43.65
soybean,Synthetic Reference Market,All India,2024-06-15,40.63,46.0,42.67
soybean,Synthetic Reference Market,All India,2024-06-22,40.98,46.03,43.97
soybean,Synthetic Reference Market,All India,2024-06-29,39.43,44.93,42.85
soybean,Synthetic Reference Market,All India,2024-07-06,40.63,45.41,43.15
soybean,Synthetic Reference Market,All India,2024-07-13,39.29,46.11,43.07
soybean,Synthetic Reference Market,All India,2024-07-20,38.73,43.58,41.86
soybean,Synthetic Reference Market,All India,2024-07-27,40.63,46.86,43.33
soybean,Synthetic Reference Market,All India,2024-08-03,36.97,42.03,40.39
soybean,Synthetic Reference Market,All India,2024-08-10,38.9,44.6,40.94
soybean,Synthetic Reference Market,All India,2024-08-17,39.54,44.47,41.59
soybean,Synthetic Reference Market,All India,2024-08-24,37.87,42.93,40.85
soybean,Synthetic Reference Market,All India,2024-08-31,37.52,43.1,39.44
soybean,Synthetic Reference Market,All India,2024-09-07,36.13,42.58,39.13
soybean,Synthetic Reference Market,All India,2024-09-14,37.69,41.56,39.5
soybean,Synthetic Reference Market,All India,2024-09-21,38.37,41.81,40.05
soybean,Synthetic Reference Market,All India,2024-09-28,35.64,39.64,37.96
soybean,Synthetic Reference Market,All India,2024-10-05,37.36,44.38,40.35
soybean,Synthetic Reference Market,All India,2024-10-12,36.72,41.67,39.33
soybean,Synthetic Reference Market,All India,2024-10-19,36.37,41.17,39.43
soybean,Synthetic Reference Market,All India,2024-10-26,36.25,41.98,39.31
soybean,Synthetic Reference Market,All India,2024-11-02,38.67,42.69,41.03
soybean,Synthetic Reference Market,All India,2024-11-09,38.03,44.97,41.65
soybean,Synthetic Reference Market,All India,2024-11-16,38.95,44.62,41.07
soybean,Synthetic Reference Market,All India,2024-11-23,38.87,43.5,41.67
soybean,Synthetic Reference Market,All India,2024-11-30,40.23,46.1,42.48
soybean,Synthetic Reference Market,All India,2024-12-07,41.43,46.8,43.69
soybean,Synthetic Reference Market,All India,2024-12-14,40.81,47.22,43.54
soybean,Synthetic Reference Market,All India,2024-12-21,39.38,45.5,43.26
soybean,Synthetic Reference Market,All India,2024-12-28,42.6,48.45,44.63
soybean,Synthetic Reference Market,All India,2025-01-04,42.35,48.84,45.25
soybean,Synthetic Reference Market,All India,2025-01-11,42.82,47.91,45.66
soybean,Synthetic Reference Market,All India,2025-01-18,43.39,50.61,46.73
soybean,Synthetic Reference Market,All India,2025-01-25,42.34,48.59,46.08
soybean,Synthetic Reference Market,All India,2025-02-01,42.67,49.8,46.74
soybean,Synthetic Reference Market,All India,2025-02-08,43.45,49.81,47.68
soybean,Synthetic Reference Market,All India,2025-02-15,45.89,51.8,48.73
soybean,Synthetic Reference Market,All India,2025-02-22,46.31,51.62,48.87
soybean,Synthetic Reference Market,All India,2025-03-01,46.67,52.34,49.57
soybean,Synthetic Reference Market,All India,2025-03-08,45.32,52.06,49.29
soybean,Synthetic Reference Market,All India,2025-03-15,45.37,53.85,49.78
soybean,Synthetic Reference Market,All India,2025-03-22,45.7,53.87,49.89
soybean,Synthetic Reference Market,All India,2025-03-29,46.28,53.0,48.77
soybean,Synthetic Reference Market,All India,2025-04-05,44.6,53.3,49.27
soybean,Synthetic Reference Market,All India,2025-04-12,46.21,53.41,50.11
soybean,Synthetic Reference Market,All India,2025-04-19,45.0,53.86,49.87
soybean,Synthetic Reference Market,All India,2025-04-26,44.52,52.98,48.43
soybean,Synthetic Reference Market,All India,2025-05-03,46.8,53.95,49.06
soybean,Synthetic Reference Market,All India,2025-05-10,47.01,54.0,49.51
soybean,Synthetic Reference Market,All India,2025-05-17,44.32,51.26,49.02
soybean,Synthetic Reference Market,All India,2025-05-24,45.41,50.13,47.31
soybean,Synthetic Reference Market,All India,2025-05-31,46.11,53.3,48.46
soybean,Synthetic Reference Market,All India,2025-06-07,43.83,49.96,47.93
soybean,Synthetic Reference Market,All India,2025-06-14,41.79,49.22,46.37
soybean,Synthetic Reference Market,All India,2025-06-21,43.95,49.84,46.41
soybean,Synthetic Reference Market,All India,2025-06-28,42.78,48.73,46.81
soybean,Synthetic Reference Market,All India,2025-07-05,42.28,48.16,44.7
soybean,Synthetic Reference Market,All India,2025-07-12,42.36,48.87,45.36
soybean,Synthetic Reference Market,All India,2025-07-19,43.17,48.77,45.35
soybean,Synthetic Reference Market,All India,2025-07-26,41.84,47.2,44.26
soybean,Synthetic Reference Market,All India,2025-08-02,41.22,46.51,43.74
soybean,Synthetic Reference Market,All India,2025-08-09,41.73,47.84,43.66
soybean,Synthetic Reference Market,All India,2025-08-16,38.68,45.03,42.02
soybean,Synthetic Reference Market,All India,2025-08-23,40.3,44.94,43.08
soybean,Synthetic Reference Market,All India,2025-08-30,39.86,46.45,42.99
soybean,Synthetic Reference Market,All India,2025-09-06,39.67,43.55,41.47
soybean,Synthetic Reference Market,All India,2025-09-13,40.03,46.55,43.04
soybean,Synthetic Reference Market,All India,2025-09-20,39.08,44.74,42.64
soybean,Synthetic Reference Market,All India,2025-09-27,40.19,46.09,42.84
soybean,Synthetic Reference Market,All India,2025-10-04,39.28,45.75,42.36
soybean,Synthetic Reference Market,All India,2025-10-11,39.43,43.58,41.5
soybean,Synthetic Reference Market,All India,2025-10-18,41.16,47.13,43.31
soybean,Synthetic Reference Market,All India,2025-10-25,41.25,46.19,43.08
soybean,Synthetic Reference Market,All India,2025-11-01,37.36,44.14,41.09
soybean,Synthetic Reference Market,All India,2025-11-08,39.37,47.04,42.95
soybean,Synthetic Reference Market,All India,2025-11-15,41.22,46.67,44.74
soybean,Synthetic Reference Market,All India,2025-11-22,40.64,48.01,45.07
soybean,Synthetic Reference Market,All India,2025-11-29,42.52,48.78,44.63
soybean,Synthetic Reference Market,All India,2025-12-06,41.82,46.85,44.51
soybean,Synthetic Reference Market,All India,2025-12-13,42.19,50.05,46.0
soybean,Synthetic Reference Market,All India,2025-12-20,43.77,47.51,45.6
soybean,Synthetic Reference Market,All India,2025-12-27,44.95,50.08,46.9
soybean,Synthetic Reference Market,All India,2026-01-03,45.52,49.97,47.87
soybean,Synthetic Reference Market,All India,2026-01-10,45.58,51.79,47.56
soybean,Synthetic Reference Market,All India,2026-01-17,45.98,53.0,48.35
soybean,Synthetic Reference Market,All India,2026-01-24,44.21,51.47,48.9
soybean,Synthetic Reference Market,All India,2026-01-31,44.83,52.4,49.06
soybean,Synthetic Reference Market,All India,2026-02-07,45.26,52.16,49.73
soybean,Synthetic Reference Market,All India,2026-02-14,48.23,54.63,50.32
soybean,Synthetic Reference Market,All India,2026-02-21,46.65,55.36,50.89
soybean,Synthetic Reference Market,All India,2026-02-28,47.46,54.6,51.61
soybean,Synthetic Reference Market,All India,2026-03-07,46.93,54.41,51.26
soybean,Synthetic Reference Market,All India,2026-03-14,48.53,53.86,51.6
soybean,Synthetic Reference Market,All India,2026-03-21,47.64,55.6,52.42
soybean,Synthetic Reference Market,All India,2026-03-28,49.27,54.32,51.76
soybean,Synthetic Reference Market,All India,2026-04-04,47.9,56.02,52.17
soybean,Synthetic Reference Market,All India,2026-04-11,48.94,54.1,51.61
soybean,Synthetic Reference Market,All India,2026-04-18,47.46,56.28,52.23
soybean,Synthetic Reference Market,All India,2026-04-25,49.29,57.51,53.79
soybean,Synthetic Reference Market,All India,2026-05-02,47.5,56.34,51.72
soybean,Synthetic Reference Market,All India,2026-05-09,46.03,54.27,50.96
soybean,Synthetic Reference Market,All India,2026-05-16,48.95,56.58,52.39
soybean,Synthetic Reference Market,All India,2026-05-23,47.94,55.29,50.64
soybean,Synthetic Reference Market,All India,2026-05-30,48.21,55.77,50.73
soybean,Synthetic Reference Market,All India,2026-06-06,46.46,51.77,48.74
soybean,Synthetic Reference Market,All India,2026-06-13,46.8,52.99,49.55
soybean,Synthetic Reference Market,All India,2026-06-20,44.74,52.5,48.15
soybean,Synthetic Reference Market,All India,2026-06-27,45.53,52.2,49.26
soybean,Synthetic Reference Market,All India,2026-07-04,44.39,51.98,47.87
soybean,Synthetic Reference Market,All India,2026-07-11,45.43,49.86,47.46
groundnut,Synthetic Reference Market,All India,2023-07-15,50.89,58.56,54.49
groundnut,Synthetic Reference Market,All India,2023-07-22,51.17,60.09,55.99
groundnut,Synthetic Reference Market,All India,2023-07-29,49.34,57.75,53.49
groundnut,Synthetic Reference Market,All India,2023-08-05,48.56,56.32,53.29
groundnut,Synthetic Reference Market,All India,2023-08-12,47.25,54.39,51.75
groundnut,Synthetic Reference Market,All India,2023-08-19,49.49,56.88,51.79
groundnut,Synthetic Reference Market,All India,2023-08-26,49.13,55.14,52.58
groundnut,Synthetic Reference Market,All India,2023-09-02,48.51,55.0,52.62
groundnut,Synthetic Reference Market,All India,2023-09-09,47.58,55.6,50.97
groundnut,Synthetic Reference Market,All India,2023-09-16,47.79,53.52,50.82
groundnut,Synthetic Reference Market,All India,2023-09-23,47.11,56.36,51.59
groundnut,Synthetic Reference Market,All India,2023-09-30,45.47,55.18,50.52
groundnut,Synthetic Reference Market,All India,2023-10-07,47.92,54.5,50.57
groundnut,Synthetic Reference Market,All India,2023-10-14,47.26,54.07,50.95
groundnut,Synthetic Reference Market,All India,2023-10-21,47.19,55.72,52.11
groundnut,Synthetic Reference Market,All India,2023-10-28,46.89,56.14,51.29
groundnut,Synthetic Reference Market,All India,2023-11-04,48.18,55.44,51.91
groundnut,Synthetic Reference Market,All India,2023-11-11,48.71,55.87,52.42
groundnut,Synthetic Reference Market,All India,2023-11-18,50.37,59.21,53.83
groundnut,Synthetic Reference Market,All India,2023-11-25,50.9,56.29,53.6
groundnut,Synthetic Reference Market,All India,2023-12-02,50.32,58.72,55.8
groundnut,Synthetic Reference Market,All India,2023-12-09,51.94,60.68,55.44
groundnut,Synthetic Reference Market,All India,2023-12-16,50.49,58.06,54.26
groundnut,Synthetic Reference Market,All India,2023-12-23,52.28,57.74,55.01
groundnut,Synthetic Reference Market,All India,2023-12-30,53.08,62.82,58.87
